energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
2248.0,34.0,3.1,0.0678466076696165,0.0009794117647058,50.0,2.0,4.7,6.0,1.4,0.551181102362205,0.0003752083818393,0.0239719626168224,0.374320987654321,0.0080576923076923,2
1041.0,9.2,6.2,0.0,0.0371792920939464,28.1,2.1,0.0,12.1,1.13,0.444881889763779,0.0005791570247933,0.0588329145728643,0.7254237288135593,0.0064829787234042,1
1946.0,17.0,5.7,0.0,0.0041042345276872,69.0,32.0,4.7,6.3,0.5,0.196850393700787,2.9213793103448275e-05,0.0417910447761194,0.2793282442748092,0.0042,1
2077.0,24.6,11.6,0.3200883002207506,0.0624818181818181,61.8,37.2,3.1,5.4,1.1,0.433070866141732,0.0001316363636363,0.0068846899224806,0.1904334975369458,0.0017002976190476,0
396.0,1.9,0.8,0.0196678966789667,0.0,9.8,2.2,1.6,8.5,0.63,0.248031496062992,0.0002831239776151,0.0184398255813953,0.1271253644314868,0.0020082065217391,4
161.0,1.5,1.0,0.0,0.009375,4.9,2.0,0.8,0.9,0.739999999999999,0.291338582677165,0.00012,0.0204872727272727,0.0663243243243243,0.00545,3
404.0,10.6,0.9,0.0,0.0076056338028169,0.03,0.01,1.0,0.2,0.2,0.078740157480315,0.0002872774647887,0.0025352112676056,0.12575,0.0023181690140845,3
1058.0,1.4,0.4,0.0,0.0005731225296442,51.0,2.5,2.5,7.0,1.35,0.531496062992126,0.0001657028875379,0.0267838790931989,0.111719298245614,0.0016407346938775,3
1186.0,19.0,5.1,0.0740376007162041,0.0101931855772411,14.0,0.7,0.0,13.0,1.15,0.452755905511811,0.0007160803324099,0.0514827586206896,0.968,0.0134655172413793,1
2390.0,41.0,7.5,0.1097228464419475,0.1251083380601247,27.0,22.0,5.0,21.0,1.4,0.551181102362205,0.0004431150550795,0.0591896446078431,0.5966666666666667,0.0105833333333333,0
161.0,0.2,0.0,0.014760147601476,0.0008616541353383,8.5,8.5,0.2,0.65,0.127,0.05,0.0004383956091261,0.048,0.1272527472527472,0.0017567567567567,4
2272.0,36.0,20.0,0.3144927536231884,0.0170715856630824,43.0,40.0,8.9,8.1,0.0,0.0,0.0005534171907756,0.0621716867469879,0.3641176470588235,0.0069656061908856,0
1965.0,27.0,2.4,0.0,0.0610416804498842,51.0,30.0,1.1,5.3,1.2,0.47244094488189,0.0005043828610919,0.048885294117647,0.5733884297520662,0.007,1
222.0,0.0,0.0,0.0328320802005012,0.0667972027972028,13.0,13.0,0.0,0.0,0.0,0.0,9.17479674796748e-05,0.012,0.1401639344262295,0.0019569105691056,3
859.0,20.0,3.0,0.0613625866050808,0.0245374592833876,0.8,0.0,4.0,4.3,3.3,1.2992125984252,0.00012,0.0237941176470588,0.2934712230215827,0.007,2
337.0,2.7,0.4,0.0044049815498154,0.0108208208208208,10.7,3.3,1.0,2.1,0.2286,0.09,0.0001693412765957,0.0215,0.053,0.00035,4
1807.0,20.0,5.0,0.3461538461538461,0.0072,57.0,37.0,1.0,5.3,0.7,0.275590551181102,0.0002714516129032,0.0,0.0841639175257732,0.0018515463917525,0
1703.0,21.0,14.0,0.1,0.1196131593874078,48.0,31.0,0.1,5.4,0.7,0.275590551181102,0.0003954712362301,0.053094362745098,0.1271212121212121,0.0314436018957346,0
482.0,3.0,1.1,0.3077374784110535,0.0068038834951456,0.8,0.8,0.0,21.0,1.75,0.688976377952756,0.0003305805038335,0.0188745874587458,0.6857142857142857,0.0060739726027397,2
1732.0,6.0,0.9,0.0177868852459016,0.0,72.0,6.0,4.4,12.0,0.035,0.0137795275590551,0.0002489758932414,0.0209566860465116,0.1788172043010752,1.6504375,4
529.0,5.1,1.7,0.2629015544041451,0.008178640776699,1.0,1.0,0.25,19.0,1.8,0.708661417322835,0.000302469879518,0.0157590759075907,0.6014285714285714,0.0056352250489236,2
3017.0,11.8,3.6,0.1262332301341589,0.0008519553072625,9.1,1.0,0.9,7.2,0.81,0.318897637795276,0.0003897961299239,0.0095147058823529,0.4198367346938775,0.0159065217391304,1
417.0,2.6,1.6,0.0,0.0138356729975227,12.0,10.9,0.2,6.8,0.1016,0.04,0.000185070668693,0.02,0.1599999999999999,0.0045545306122448,3
448.0,2.9,1.9,0.9321503759398496,0.0069212121212121,18.0,15.0,0.0,2.0,0.13,0.0511811023622047,0.0001246703296703,0.1191550802139037,0.1416333333333333,0.0195339622641509,2
540.0,6.6,4.7,0.6500593119810201,0.0,13.0,2.8,2.3,3.3,0.90932,0.358,0.00012,0.023,0.303125,0.0075181159420289,2
1229.0,4.2,1.0,0.0176891143911439,0.0,49.6,6.8,5.2,11.0,0.75,0.295275590551181,0.0003457287989668,0.0129957081545064,0.1241538461538461,0.0081253846153846,4
186.0,0.0,0.0,0.4354058721934369,0.0028893203883495,9.4,8.7,0.0,0.7,0.0,0.0,0.0004106243154435,0.0235,0.9257142857142856,0.0073232876712328,2
1904.0,14.0,9.5,0.3165562913907285,0.0619727272727272,74.0,20.0,4.0,6.5,0.89,0.350393700787402,0.0001374545454545,0.007078488372093,0.1982758620689655,0.00173125,0
1870.0,17.0,1.4,0.0119880073800738,0.0004097744360902,63.0,12.0,5.9,7.6,0.07,0.0275590551181102,0.0005261007318123,0.0123236994219653,0.242051282051282,0.0037017587939698,4
2264.0,33.0,26.0,0.1,0.1124980147475893,52.0,37.0,5.2,6.9,0.23,0.0905511811023622,0.0003337821297429,0.0452022058823529,0.161060606060606,0.0133431279620853,0
1196.0,7.1,0.6,0.4563106796116504,0.0014150606709493,44.0,4.3,2.8,9.3,1.5,0.590551181102362,0.0001376876971608,0.0255847457627118,0.12,0.0087256790123456,3
1121.0,14.0,1.4,0.4824703344120819,0.0015016059957173,25.1,1.6,3.1,8.9,1.27,0.5,0.0001312618296529,0.0165423728813559,0.1941176470588235,0.0084622222222222,3
453.0,3.4,1.0,0.0,0.0,8.7,0.5,2.6,9.3,0.8,0.31496062992126,0.0001176021798365,0.0118565488565488,0.143125,0.0031632183908045,4
2290.0,33.0,3.5,0.3794117647058823,0.0,54.0,3.0,4.0,6.5,1.27,0.5,0.000509726177437,0.084824,0.2409090909090909,0.0023487804878048,2
1890.0,17.5,11.6,0.0709677419354838,0.0854032898468519,66.9,28.8,2.1,5.2,0.2032,0.08,9.886780905752756e-05,0.0151485906862745,0.393029296875,0.0033872670807453,0
455.0,2.5,1.0,0.0,0.0009146341463414,0.8,0.8,10.033333333333331,20.5,1.39954,0.551,0.0001023529411764,0.0064408163265306,0.1399756097560975,0.0040799999999999,3
1654.0,19.6,8.0,0.1334816462736374,0.0943289846851956,49.4,41.4,1.3,4.6,0.33,0.12992125984252,0.0001762545899632,0.0250490196078431,0.3474765625,0.0055689440993788,0
1974.0,21.1,5.9,0.4118480138169257,0.0036116504854368,58.5,18.0,7.0,8.4,0.02,0.0078740157480315,0.0003958543263964,0.012,0.8814285714285715,0.007092759295499,2
880.0,6.9,2.4,0.1213372956909361,0.015047619047619,26.8,1.6,1.0,9.9,0.8,0.31496062992126,0.0001221548387096,0.0061704545454545,0.1022680412371134,0.0004091349480968,3
2042.0,18.0,11.0,0.1,0.1195178672716959,72.0,27.0,3.1,7.5,0.76,0.299212598425197,0.0003946450428396,0.0529886642156862,0.1275757575757575,0.0312011848341232,0
1097.0,17.0,1.6,0.492481426448737,0.0015792291220556,19.0,2.8,1.1,8.5,1.1,0.433070866141732,0.0001254984227129,0.0194076923076923,0.1194772727272727,0.0082259259259259,3
895.0,5.8,2.8,0.2868852459016393,0.0086162162162162,27.6,3.3,1.5,10.2,1.1,0.433070866141732,8.823529411764705e-05,0.0250842105263157,0.1409090909090909,0.0034043478260869,3
878.0,20.0,23.0,0.0,0.0392461131326496,8.1,2.5,1.8,0.5,0.5,0.196850393700787,0.00059,0.0640288944723618,0.211,0.0052670050761421,1
1136.0,13.6,5.4,0.0,0.0467853126033741,24.1,2.2,1.3,13.1,1.13,0.444881889763779,0.0005603845888044,0.068,0.8828266666666666,0.007,1
1940.0,25.0,13.5,0.0458823529411764,0.05634375,54.0,40.0,2.0,5.0,0.635,0.25,0.0002152427325581,0.026547965116279,0.2885298398835517,0.0021238372093023,0
1141.0,3.6,0.7,0.0,0.0062923203963666,48.4,7.7,2.7,9.6,1.22,0.480314960629921,7.80473372781065e-05,0.0063442622950819,0.12,0.0013732758620689,3
591.0,6.3,0.6,0.0,0.0,16.4,1.3,0.0,3.8,0.810000000000001,0.318897637795276,0.0001885714285714,0.0088307692307692,0.12,0.0076635514018691,3
321.0,1.5,0.6,0.0078415300546448,0.0,6.2,0.5,1.7,8.9,1.03,0.405511811023622,0.0010322757306226,0.1018671875,0.0819999999999999,0.0064923076923076,4
1989.0,19.4,4.7,0.0,0.0532911015547469,64.0,28.0,3.6,9.1,0.61,0.240157480314961,0.0005348286109191,0.0593460784313725,0.6799999999999999,0.007,1
994.0,8.42,3.58,0.0161742763354222,0.0,30.1,3.42,0.0,8.67,1.45,0.571,0.0003235213675213,0.1116086956521739,0.947095744680851,0.0072484224965706,1
1550.0,10.0,4.2,0.3316479400749064,0.024427400468384,63.0,34.0,0.0,5.2,0.83,0.326771653543307,0.0003298272287491,5.5523653395784544e-05,0.2794255319148936,0.0025263934426229,1
1124.0,14.3,5.7,0.0,0.0425577241151174,19.1,2.9,3.46,15.3,1.15,0.452755905511811,0.0005769913614374,0.07168,0.2962162162162162,0.003136,1
977.0,18.0,12.4,0.0,0.030057546145494,1.3,0.8,0.0,17.0,0.7,0.275590551181102,0.0002059701492537,0.0260689655172413,0.8320755395683453,0.0078148148148148,2
920.0,15.0,7.0,0.0048045359594151,0.0,0.5,0.1,0.0,21.0,1.4,0.551181102362205,0.0001117846153846,0.0806997084548105,0.2102439024390244,0.0062554183813443,1
1747.0,17.4,8.5,1.0,0.0008755490483162,59.3,13.2,6.4,6.2,0.01,0.0039370078740157,0.0001363527851458,0.0323494423791821,0.1486127167630057,0.0035244912790697,2
1923.0,14.3,8.1,0.0,0.059021832616606,75.5,28.3,2.3,5.4,0.63,0.248031496062992,0.0005123172080165,0.0516114379084967,0.6,0.007,1
246.0,2.0,0.1,0.930678466076696,0.0007593984962406,6.8,3.9,3.84,2.7,2.7,1.06299212598425,0.0002839511059371,0.0339746835443038,0.2472307692307692,0.0042,2
377.0,0.5,0.09,0.0024043715846994,0.0,12.0,1.0,7.5,5.5,0.635,0.25,0.0009823815513626,0.0311289062499999,0.12,0.003621640866873,4
408.0,2.6,1.6,0.3280542986425339,0.0192637075718015,15.0,15.0,0.1,3.3,0.15,0.0590551181102362,0.0002662201591511,0.0251351351351351,0.1259259259259259,0.0076396694214876,2
610.0,7.1,4.6,0.8991916859122402,0.0119489685124864,14.1,13.2,0.1,6.3,0.083,0.0326771653543307,0.00012,0.021090909090909,0.7432432432432432,0.0075921052631578,2
320.0,3.0,0.3,0.0,0.0,9.2,3.5,1.7,2.3,0.08,0.031496062992126,1.3935926773455375e-05,0.0151958762886597,0.1278797687861271,0.0071927710843373,4
562.0,4.2,2.8,0.3243308270676691,0.0121333333333333,20.4,18.2,0.4599999999999999,3.3,0.14,0.0551181102362205,0.0002585531135531,0.0230700636942675,0.12,0.0024078947368421,2
1344.0,30.0,8.9,0.0456084656084656,0.0089571390681003,2.5,1.6,0.8,11.0,1.8,0.708661417322835,0.0005129837067209,0.0270792452830188,0.1504792899408284,0.0040382631126397,0
1216.0,15.2,10.3,0.0994943820224719,0.0067060889929742,33.9,27.2,1.0,4.1,0.18,0.0708661417322834,0.0003595348997926,9.609414519906324e-05,0.6867567567567567,0.0026847540983606,1
998.0,10.3,2.5,0.1826809015421114,0.0003911764705882,24.5,2.2,0.0,11.0,1.4,0.551181102362205,0.0002442545454545,0.0235296803652968,0.5541481481481482,0.0106523676880222,2
717.0,7.3,3.21,0.2343581445523193,0.0006807637401855,17.6,0.7,0.9,8.2,0.43,0.169291338582677,0.0002147180192572,0.0245314685314685,0.12,0.00624,3
613.0,5.4,2.0,0.0,0.0,14.5,2.5,1.7,9.0,0.8,0.31496062992126,0.0001729632152588,0.0099792099792099,0.1237305699481865,0.002471264367816,4
1.4,0.0,0.0,0.0237593984962406,0.0465454545454545,0.0,0.0,0.0,0.0,0.02,0.0078740157480315,6.883096366508689e-05,0.0130700636942675,0.0953,0.0107894736842105,3
2265.0,34.0,5.1,0.062429125634139,0.0010568971220641,43.0,6.8,5.7,15.0,2.2,0.866141732283465,0.0003511366906474,0.0410174825174825,0.3775862068965517,0.0021692307692307,1
406.0,2.8,1.9,1.0,0.0001464860907759,14.5,14.2,0.35,3.0,0.1,0.0393700787401575,0.00012,0.0367241379310344,0.03099225,0.0036692441860465,2
1913.0,26.0,5.3,0.0450585175552665,0.0027935871743486,48.0,38.0,2.9,6.6,0.13,0.0511811023622047,0.0002323977371627,0.043650689428759,0.9053521126760564,0.0027046153846153,1
279.0,2.0,0.385,0.0058994464944649,0.0075775775775775,7.31,4.92,3.92,2.92,0.608,0.239,0.0002759902912621,0.0159018867924528,0.1335541401273885,0.0061384164222873,4
1062.0,10.3,4.1,0.9194285714285716,0.007030303030303,26.7,4.6,0.0,12.3,0.39878,0.157,0.0001274725274725,0.1141016042780748,0.1383333333333333,0.0184641509433962,2
217.0,0.2,0.0,0.0048431734317343,0.0098698698698698,11.0,11.0,2.0,0.4,0.00508,0.002,0.0001704893617021,0.012,0.0587768595041322,0.0015046920821114,4
1605.0,1.5,0.3,0.4911764705882352,0.0006990291262135,81.0,19.0,4.5,8.0,0.95,0.374015748031496,0.0004554107338444,0.1008374999999999,0.4184,0.0111,2
429.0,2.9,2.0,0.0669216061185468,0.0004242424242424,14.7,14.2,0.3,4.1,0.127,0.05,7.5539568345323745e-06,0.0928676470588235,0.128860103626943,0.0014944547134935,2
2030.0,24.2,13.6,0.303,0.0303,63.6,36.4,3.03,6.06,0.000847,0.000333,0.000273,0.0,0.0,0.00327,0
1604.0,0.9,0.2,0.0264160401002506,0.0524755244755244,84.0,8.0,3.0,7.0,1.13,0.444881889763779,6.966824644549762e-05,0.0080063694267515,0.1191578947368421,0.008,3
1360.0,22.1,15.1,0.1432748538011696,0.0,30.2,26.7,1.74,4.07,0.118,0.0465,0.0008,0.0,0.476,0.0029111111111111,1
839.0,5.0,0.9,0.250539374325782,0.0007342969307637,28.4,5.8,0.0,8.4,1.0,0.393700787401575,0.0001916093535075,0.0209650349650349,0.12,0.0067733333333333,3
983.0,8.9,1.1,0.008620848708487,0.0016716716716716,27.0,3.9,3.3,9.9,1.299972,0.5118,0.0003407428571428,0.0134135396518375,0.12,0.0036341046831955,4
347.0,1.8,1.2,0.0,0.0086581337737407,13.0,12.7,0.0,3.5,0.1,0.0393700787401575,0.00055,0.02,0.24,0.0073738979591836,3
508.0,0.4,0.0,0.0020889286780065,0.0,28.0,25.2,5.48,0.8,1.2,0.472,5.298461538461539e-05,0.0382507288629737,0.2657317073170732,0.006018244170096,1
1610.0,10.0,6.0,0.0995523724261414,0.0302742308964604,69.0,52.0,2.0,3.0,0.15,0.0590551181102362,0.0004795371900826,0.0414736180904522,0.924641791044776,0.0055056603773584,1
685.0,8.9,1.4,0.0067988929889298,0.0056256256256256,4.5,1.6,5.4,13.9,1.016,0.4,0.0001642912621359,0.0176819672131147,0.17,0.0024487999999999,4
2125.0,25.0,14.0,0.4446711051930759,0.0163965171821305,62.0,25.0,3.6,7.1,0.9906,0.39,0.0004094845767441,0.0367761846153846,0.1264850790697674,0.006514983713355,0
256.0,0.229,0.0,0.0,0.0,13.1,10.1,2.11,0.571,0.0,0.0,0.0004727923497267,0.0121491228070175,0.1255172413793103,0.003,4
1768.0,7.6,4.9,0.2989063670411985,0.0555828877005347,87.2,65.1,0.0,0.3,1.016,0.4,0.0001554069767441,0.0017325581395348,0.120219683655536,0.0023368020304568,0
1922.0,16.1,7.6,0.0,0.0397628183923255,68.3,23.2,3.9,7.9,0.5,0.196850393700787,0.0005879702833448,0.0653278894472361,0.2704230769230769,0.0048649746192893,1
275.0,0.6,0.5,0.0023016605166051,0.0153853853853853,12.7,11.5,3.309090909090909,0.5,0.0100076,0.00394,0.0001638304680851,0.0332386752136752,0.1260215827338129,0.0059609375,4
615.0,7.3,1.7,0.0174031365313653,0.0,12.4,1.8,1.5,7.2,0.86,0.338582677165354,0.000354776582006,0.0135278969957081,0.1959416445623342,0.0078551282051282,4
1620.0,12.0,2.0,0.0505709624796084,0.0,65.0,29.0,2.3,5.3,0.57,0.224409448818898,0.0001419003154574,0.02835,0.1155601659751037,0.0048572614107883,2
2400.0,18.0,4.0,0.2399082568807339,0.0,60.0,32.0,1.3200000000000005,4.0,0.318,0.125196850393701,0.0001072691552062,0.0329458483754512,0.3629917808219178,0.0085,1
1700.0,7.2,3.6,0.3075739014647137,0.0187459243986254,81.3,66.7,0.3,2.8,0.254,0.1,0.0001273975069767,0.0084748769230769,0.2156549162790697,0.0029895945945945,0
178.0,1.7,1.03,0.0,0.0017217175887696,5.17,0.167,0.167,1.5,0.247,0.0971,0.0007460714285714,0.0431336717428088,0.12,0.0058592636229749,3
594.0,6.5,2.2,0.4818870728083209,0.0016068879371877,0.9,0.7,0.0,20.0,1.0,0.393700787401575,0.0001234447949526,0.0234615384615384,0.1032727272727272,0.0081417283950617,3
2009.0,21.5,2.2,0.4087155963302752,0.0,62.8,1.5,4.8,6.7,1.3,0.511811023622047,2.2920759659463e-05,0.0070397111913357,0.5257812500000001,0.0112280701754385,1
2267.0,34.0,17.0,0.2441947565543071,0.0804385026737967,51.0,51.0,2.6,7.1,0.2286,0.09,0.0001842156976744,0.0012982558139534,0.1348066783831283,0.0061413197969543,0
406.0,2.7,1.8,0.424673784104389,0.0,15.0,14.0,2.75,3.0,0.13,0.0511811023622047,0.00012,0.0246097560975609,0.421875,0.0083225626740947,2
1594.0,14.0,6.5,0.1425168539325843,0.1266310160427807,59.0,41.0,0.0,3.7,0.43,0.169291338582677,0.0006085679824561,0.061917211328976,0.7428571428571429,0.0051820143884892,0
1870.0,26.0,5.9,0.0,0.0311186440677966,46.2,33.1,2.8,5.9,0.1524,0.06,0.0001367145343777,0.0135206828627708,0.5136,0.0082017167381974,1
1133.0,12.0,2.0,0.4866716196136701,0.0015943968593861,29.0,2.0,2.3,11.0,1.5,0.590551181102362,0.0001243722397476,0.0216307692307692,0.110590909090909,0.0081797530864197,3
420.0,6.2,4.4,1.0,0.0002694235588972,8.3,4.2,0.0,2.9,0.76,0.299212598425197,0.00012,0.0326153846153846,0.1302966751918158,0.00528,2
279.0,2.7,1.1,0.0021356088560885,0.0157457457457457,3.0,2.3,1.5,6.8,0.7874,0.31,0.0001633954042553,0.0354002136752136,0.1248561151079136,0.0054546875,4
893.0,8.3,1.4,0.00875,0.0013913913913913,24.0,2.3,3.5,8.8,1.1,0.433070866141732,0.0003535428571428,0.0130994197292069,0.12,0.0035893663911845,4
1849.0,15.0,5.6,0.1554592363261094,0.0606556291390728,67.0,36.0,5.1,7.3,0.55,0.216535433070866,0.0004551161022805,0.0319578431372549,0.22,0.0070030303030303,1
1178.0,18.4,9.6,0.3186816479400749,0.0465989304812834,18.5,1.1,2.066666666666667,9.8,2.11,0.830708661417323,0.0001449941860465,0.0018895348837209,0.0526829268292682,0.0009616751269035,0
801.0,10.7,7.0,0.6933523945675482,0.0052155260469867,20.4,19.1,1.7,3.4,0.1524,0.06,0.0003205466237942,0.02,0.3667636363636363,0.0075689119170984,2
621.0,2.1,0.3,0.0127675276752767,0.0005368421052631,27.2,0.3,2.2,3.7,0.89,0.350393700787402,0.0005014382264313,0.0128121387283236,0.1217543859649122,0.0067652968036529,4
99.0,0.1,0.1,0.0,0.0,1.9,0.0,2.4,2.6,0.762,0.3,0.0001794005449591,0.0097609147609147,0.1273575129533679,0.0023908045977011,4
1886.0,16.6,8.4,0.2491319444444444,0.0090131455399061,70.2,61.7,0.3566666666666667,4.0,0.39,0.153543307086614,0.0004812408759124,0.0548571428571428,0.2736466431095406,0.0055771799628942,0
461.0,3.4,0.6,0.0,0.0006069364161849,12.4,1.2,0.0,6.5,0.7,0.275590551181102,0.0009228571428571,0.0364331641285956,0.1236274509803921,0.0053131664212076,3
2041.0,25.3,8.9,0.0720416124837451,0.0,51.4,15.3,7.2,10.2,0.5842,0.23,0.0002739338555265,0.0426444683136412,0.1820930232558139,0.0067081272084805,1
1975.0,28.0,6.3,0.1,0.119676687464549,50.0,32.0,0.3,5.1,0.42,0.165354330708661,0.0003960220318237,0.0531648284313725,0.1268181818181818,0.0316052132701421,0
1669.0,21.0,2.0,0.012743823146944,0.0197254509018036,47.0,28.0,0.6,5.0,0.63,0.248031496062992,0.0001826544821583,0.0279868680236375,0.5549714285714286,0.007,1
1244.0,18.7,4.3,0.1445427728613569,0.0009820384294068,23.9,2.3,1.5,7.8,1.3,0.511811023622047,0.0003670966239813,0.0302272727272727,0.2090123456790123,0.007,2
1113.0,13.0,6.0,0.0810802745449119,0.0157360238173999,25.0,2.4,9.066666666666666,12.1,1.4,0.551181102362205,0.0005804293628808,0.0406321839080459,0.9556428571428572,0.0087705570291777,1
2383.0,34.3,17.0,0.0,0.059140909090909,56.5,50.9,2.4,7.9,0.254,0.1,0.0001800072674418,0.0222020348837209,0.2838427947598253,0.0017761627906976,0
438.0,0.6,0.2,0.2265372168284789,0.0006548893647394,1.2,0.8,0.5,23.0,1.6,0.62992125984252,0.0002258872077028,0.0262552447552447,0.12,0.0059822222222222,3
2395.0,38.0,21.7,0.2863820224719101,0.0612727272727272,50.9,50.5,0.2,7.2,0.0254,0.01,0.000162001744186,0.0016331395348837,0.1235588752196836,0.0032077157360406,0
431.0,5.6,2.0,0.0,0.0007536231884057,5.1,0.7,2.5,6.9,1.17,0.460629921259842,0.0001718449848024,0.0290079365079365,0.12,0.0025647857142857,3
1258.0,16.9,7.4,0.0908972691807542,0.0,24.4,3.0,0.0,12.8,1.84912,0.728,0.0003029590948651,0.0370375939849624,0.2461627906976744,0.0024823529411764,1
1800.0,29.0,11.0,0.9181286549707602,0.0,32.0,27.0,3.0,9.0,0.48,0.188976377952756,0.0008,0.0,0.9165637065637066,0.005675283446712,1
569.0,1.5,0.4,0.0039160516605166,0.0118818818818818,24.4,0.4,2.3,4.7,0.87,0.34251968503937,0.0001680602553191,0.0122237179487179,0.0547301587301587,0.0021170212765957,4
236.0,3.1,1.5,0.0,0.009405487804878,4.9,0.9,0.9,1.8,0.78,0.307086614173228,0.00012,0.0208836363636363,0.0662702702702702,0.0055629629629629,3
1435.0,28.0,19.0,0.0894658310951954,0.0223357591796228,0.0,0.0,2.0,23.0,1.1176,0.44,0.0004189127423822,0.0277126436781609,0.814,0.0037810218978102,1
568.0,2.8,0.4,0.0,0.0,15.5,2.2,4.6,9.4,1.2,0.47244094488189,1.854919908466819e-05,0.0153938144329896,0.2167404907975459,0.0264903846153846,4
559.0,7.1,3.1,0.2948782771535581,0.0216206088992974,11.0,3.3,0.0,6.4,1.8,0.708661417322835,0.0003345324809951,6.194941451990633e-05,0.3434108527131783,0.002551475409836,1
507.0,2.3,0.3,0.0,0.0142682926829268,0.0,0.0,0.14,24.8,1.0,0.393700787401575,0.0002887999999999,0.0310300429184549,0.1645454545454545,0.004720294117647,3
656.0,7.0,4.7,1.0,6.432748538011694e-05,21.0,17.3,0.9,2.0,0.2032,0.08,0.00012,0.0380368098159509,0.1527441860465116,0.0037482200647249,2
155.0,0.1,0.0,0.0,0.0,4.7,4.3,0.0,4.4,0.15,0.0590551181102362,0.0004342629482071,0.0095614035087719,0.143,0.0032466960352422,4
460.0,3.0,1.1,0.4104389086595492,0.0,1.5,1.5,0.0,19.0,1.6,0.62992125984252,0.00012,0.0249024390243902,0.429375,0.0084596100278551,2
219.0,0.6,0.6,0.0,0.0,11.3,10.3,2.0,0.3,0.0,0.0,3.8588100686498856e-05,0.0106564705882352,0.12,0.0032646753246753,4
271.0,0.7,0.5,0.0024215867158671,0.0151251251251251,12.9,11.8,0.0,0.5,0.01,0.0039370078740157,0.000164144680851,0.0316775641025641,0.126863309352518,0.0063265625,4
1628.0,4.9,0.7,0.767497034400949,0.0,72.0,6.9,4.4,11.0,1.4,0.551181102362205,0.0001800930232558,0.0197451807228915,0.24125,0.0078768115942028,2
723.0,7.5,3.9,0.1957295373665479,0.0003588235294117,18.2,2.6,0.0,7.2,0.99,0.389763779527559,0.0002308545454545,0.0222739726027397,0.5466111111111112,0.0105267409470752,2
364.0,1.8,1.0,0.0018579234972677,0.0,12.9,1.9,2.2,4.4,0.508,0.2,0.0008833459119496,0.02401953125,0.1199097744360902,0.0033826315789473,4
1913.0,16.0,1.6,0.2490196078431372,0.0,72.0,16.0,4.0,3.8,0.56,0.220472440944882,0.0005730941949616,0.064608,0.496125,0.0084,2
1162.0,14.7,10.2,0.0264550264550264,0.006584417204301,25.2,4.7,0.0,9.5,1.64,0.645669291338583,0.000522199592668,0.0352754716981132,0.1775221893491124,0.0031822871883061,0
1169.0,5.4,0.9,0.2546210995542348,0.0022002141327623,47.0,6.0,3.4,8.4,1.5,0.590551181102362,8.38950276243094e-05,0.0070546875,0.12,0.0017960264900662,3
397.0,4.61,0.457,0.0030737704918032,0.0,7.31,2.59,3.05,4.61,0.933,0.367,0.0011037002096436,0.039837890625,0.12,0.003914427244582,4
1435.0,33.5,2.7,0.1576057791537667,0.0655456953642384,10.6,5.9,0.2,0.8,2.9,1.14173228346457,0.0004599136143745,0.0336062091503268,0.22,0.0062151515151515,1
630.0,6.7,2.6,0.0033159947984395,0.0246653306613226,0.5,0.5,1.2,22.0,2.6,1.02362204724409,0.0001681418624891,0.0234169402495075,0.4176056338028169,0.007,1
